Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
A05,T0,8605.507051,462.0346423,104.6750776,337793.2945,0.506567415,0.927308888,0.674577411,1.089132017,1.166666667,7401.741189,0.793333333,2.289473684,2.374274882,18.59955074,3.039596175,0.309770119,0.039097888,0.981202386,0.001536254,35_0,DEX PREV
A05,T0,12799.08003,550.0198416,127.6569419,612709.2809,0.531657452,0.956131663,0.251100099,1.716627907,2.05952381,21464.71535,1.26,3.789473684,0.380465867,21.2363092,3.093902905,0.330467056,0.041335191,0.987343244,0.001716589,37_0,DEX PREV
A05,T0,6737.479814,420.7088202,92.61979125,234008.9902,0.478348159,0.921725524,0.545074817,1.241074643,1.488095238,5254.710039,0.933333333,2.552631579,3.937766852,30.93091282,4.103736537,0.236422566,0.031431211,0.977376833,0.00099207,40_0,DEX PREV
A05,T0,13748.17096,623.5541028,132.3053851,682108.895,0.444330889,0.925520186,0.505443664,1.824229434,2.214285714,23548.97776,1.306666667,4.263157895,0.119446426,11.25566342,2.153620158,0.428000934,0.059720763,0.992773716,0.003580094,43_0,DEX PREV
A05,T0,15809.34379,623.9164473,141.8769949,841118.3208,0.510353196,0.950740225,0.612159904,1.608653962,1.94047619,26378.70767,1.14,3.684210526,0.533164557,15.43883806,2.745422991,0.341285955,0.048155538,0.984775521,0.00233272,44_0,DEX PREV
A05,T0,4606.899346,344.7552054,76.58776943,132312.0544,0.487076216,0.898135009,0.512179364,1.197218418,1.357142857,2436.339481,0.826666667,2.736842105,5.593648058,13.82769929,2.857319997,0.295467604,0.048387472,0.963163574,0.002350585,47_0,DEX PREV
A05,T0,4489.140324,341.3037044,75.60258581,127271.4812,0.484273875,0.910380094,0.280955776,1.870236087,2.19047619,3512.303371,1.253333333,4.578947368,2.016608392,7.848538257,1.805684576,0.460152694,0.08104475,0.987426744,0.00658975,48_0,DEX PREV
A05,T0,6410.198114,423.4180492,90.34222561,217166.8366,0.449306377,0.904419586,0.606318026,1.042797227,1.130952381,3827.065823,0.706666667,2.289473684,5.054834582,4.568116695,1.635760503,0.438719063,0.059381282,0.993845183,0.003544726,52_0,DEX PREV
A05,T0,16777.6713,713.4762421,146.1574307,919567.999,0.414173696,0.922633768,0.762567831,1.11166775,1.25,18292.49282,0.826666667,2.368421053,2.529769978,14.97174974,2.80258657,0.318076365,0.033247828,0.985200321,0.001112221,53_0,DEX PREV
A05,T0,9398.885722,526.7413961,109.3939348,385567.9096,0.425687926,0.905416573,0.5875234,1.203838529,1.380952381,8058.495114,0.873333333,2.605263158,4.219434029,24.40339547,3.660285431,0.2512776,0.032057856,0.972004611,0.001034923,56_0,DEX PREV
A05,T0,13016.40131,571.8986466,128.7361522,628380.5327,0.500106681,0.939913277,0.514265419,1.203128708,1.369047619,14812.92066,0.853333333,2.684210526,1.500799856,11.84294003,2.604334255,0.322161504,0.037740487,0.982691983,0.001434716,57_0,DEX PREV
A05,T0,15085.1128,779.7400085,138.5891848,783987.5574,0.311787564,0.818696124,0.424156024,0.876382875,1,10270.33091,0.653333333,1.789473684,2.130730189,12.01698667,2.59109367,0.329832368,0.03758445,0.983826313,0.001421232,58_0,DEX PREV
A05,T0,19197.84018,733.8529205,156.3440094,1125550.24,0.447965102,0.92011263,0.404049109,0.789334446,0.880952381,16554.71133,0.586666667,1.605263158,2.740717591,15.69554605,2.856312854,0.321118206,0.038709997,0.975367755,0.001509812,59_0,DEX PREV
A05,T0,9308.681791,498.9617194,108.867726,380030.632,0.469854719,0.919216552,0.703984129,1.44819943,1.714285714,10224.28798,1.1,3.052631579,4.153639267,30.74097349,3.865042381,0.26639954,0.02888349,0.986603335,0.000838211,7_0,DEX PREV
A06,T0,35306.13072,944.638501,212.0216069,2807123.463,0.497197234,0.958895502,0.631177765,1.848213983,2.215909091,85422.60208,1.305194805,4.292682927,0.071240618,8.158013994,1.580691264,0.51758778,0.08413492,0.994295547,0.007099988,14_0,DEX PREV
A06,T0,23422.08769,773.4892267,172.6902669,1516787.465,0.491956755,0.955826659,0.457987699,1.70437677,2.034090909,47262.36782,1.214285714,4.073170732,0.158998972,3.660176443,1.283060304,0.539752066,0.069195683,0.998311299,0.004809285,17_0,DEX PREV
A06,T0,14904.70494,628.8400576,137.7579752,769965.74,0.473644882,0.913488194,0.570750552,1.448620151,1.715909091,21587.33748,1.084415584,3.048780488,1.388102628,31.92401855,3.884532549,0.270152173,0.031638313,0.980843859,0.001006163,21_0,DEX PREV
A06,T0,21398.34819,773.3142716,165.0612708,1324514.454,0.449653588,0.924452231,0.622787168,1.914049038,2.227272727,45789.79515,1.311688312,4.536585366,0.27980648,15.85125011,2.24124481,0.449245269,0.071115313,0.977328557,0.005079247,23_0,DEX PREV
A06,T0,32157.31163,884.8677919,202.3461411,2440090.469,0.516098769,0.959473819,0.392490805,1.926562132,2.25,79965.81441,1.311688312,4.634146341,0.09230545,5.870583594,1.411365039,0.538982503,0.092625207,0.993313636,0.008609504,24_0,DEX PREV
A06,T0,24873.92906,832.6025672,177.9619907,1659980.224,0.450898473,0.901983334,0.701782751,1.630294939,1.988636364,46959.01541,1.227272727,3.390243902,0.165064616,10.48364781,2.264756162,0.381594014,0.044550792,0.995354931,0.001993444,31_0,DEX PREV
A06,T0,18164.00434,694.1441455,152.0760619,1035866.344,0.473720447,0.92952163,0.495628917,1.350585134,1.556818182,25943.38985,1.071428571,2.585365854,1.118626495,12.48852432,2.490781352,0.350569853,0.032480034,0.994114332,0.001060448,32_0,DEX PREV
A06,T0,14512.95472,648.8968432,135.9355283,739809.813,0.433126127,0.903615823,0.807227249,1.478560144,1.863636364,19697.37824,1.188311688,2.804878049,1.072168956,19.7956233,2.837372914,0.34813536,0.036313533,0.99502934,0.00132583,34_0,DEX PREV
A06,T0,9027.671849,500.8261905,107.2118874,362952.6516,0.452284354,0.905459665,0.535329722,0.887274184,0.931818182,6065.40632,0.675324675,1.731707317,4.747398092,14.10158097,2.681752298,0.335837658,0.0427451,0.984216012,0.001837577,38_0,DEX PREV
A06,T0,6319.994183,404.043501,89.7043283,212599.0624,0.486485938,0.941048965,0.520000029,1.287105129,1.431818182,4387.741385,0.974025974,2.609756098,3.23214016,14.09238045,2.736354625,0.321144572,0.037236742,0.989388039,0.001391497,39_0,DEX PREV
A06,T0,68982.61173,1527.12664,296.3636097,7666475.932,0.371705845,0.891554648,0.626502781,1.697554962,2.102272727,163898.9316,1.285714286,3.658536585,0.269252741,16.12800486,2.357466848,0.423599207,0.053006235,0.994703077,0.002820971,40_0,DEX PREV
A06,T0,5776.431011,409.8843382,85.76001627,185770.0566,0.432062731,0.890978348,0.720391479,0.844159013,0.909090909,2821.179421,0.577922078,1.780487805,4.241561842,6.88147943,1.978239036,0.38911375,0.060345449,0.984792913,0.003661562,43_0,DEX PREV
A06,T0,38175.49958,1009.037796,220.468945,3156192.044,0.471172272,0.951718998,0.471903235,1.517625956,1.806818182,76432.19601,1.136363636,3.195121951,0.527231907,15.09301732,2.662286158,0.348510701,0.038333262,0.991258898,0.001478876,48_0,DEX PREV
A06,T0,25186.3934,798.4872054,179.0762744,1691357.061,0.496409316,0.958395157,0.66980598,1.510143422,1.715909091,45434.17498,1.12987013,3.097560976,0.511848873,11.08450518,2.28524121,0.384674066,0.035339681,0.993768774,0.0012556,49_0,DEX PREV
A06,T0,47587.90289,1119.524003,246.1519852,4392696.288,0.477133172,0.942254043,0.718163422,1.579984121,1.909090909,103563.2192,1.149350649,3.487804878,0.191157522,8.278889999,1.968227599,0.429941199,0.055097253,0.994692198,0.003053295,50_0,DEX PREV
A06,T0,26564.92784,952.3613922,183.9117088,1832100.477,0.368056882,0.91797668,0.702561183,1.170703125,1.363636364,35071.92421,0.902597403,2.317073171,0.560502468,15.30407763,2.812881435,0.320057305,0.030521336,0.990226983,0.000937097,51_0,DEX PREV
A06,T0,14549.86815,620.507398,136.1082933,742634.1453,0.474870285,0.928670981,0.638624351,1.30537482,1.511363636,18875.7199,0.935064935,2.926829268,0.863912843,18.7034114,3.06510894,0.30387553,0.038136554,0.98056557,0.00146653,56_0,DEX PREV
A06,T0,26878.9519,844.664169,184.9955256,1864682.187,0.473428121,0.940777741,0.388231238,1.21538999,1.431818182,39158.65008,0.948051948,2.414634146,0.842830859,16.88985875,2.958420672,0.306231733,0.031390652,0.990009989,0.000991723,57_0,DEX PREV
A06,T0,17819.82565,660.1737214,150.6283728,1006564.253,0.513803252,0.943655961,0.403110275,0.970141061,1.079545455,18490.88862,0.701298701,2,1.376366421,10.69140668,2.371495094,0.356765566,0.039565361,0.98624056,0.001575257,58_0,DEX PREV
A06,T0,9083.821846,571.0538886,107.5447869,366344.1318,0.350045328,0.869059166,0.898555614,0.951123594,1.034090909,4962.011792,0.675324675,2.024390244,6.875626545,12.90513462,2.541779549,0.350227418,0.047344179,0.980281728,0.00225297,59_0,DEX PREV
A06,T0,14515.81421,634.4634881,135.9489194,740028.4711,0.453145839,0.916160788,0.64417519,0.86536587,0.965909091,12030.31633,0.675324675,1.682926829,0.717201633,7.986582597,2.084659713,0.387148688,0.04085347,0.99122156,0.001677246,60_0,DEX PREV
A06,T0,11349.57823,591.2431776,120.2111967,511629.8933,0.407997312,0.87379418,0.36704089,1.164245715,1.295454545,11034.72089,0.915584416,2.195121951,3.63560021,46.54143056,4.785928045,0.225222078,0.024494552,0.976148393,0.000602986,8_0,DEX PREV
A06,T0,6400.579828,446.9139014,90.27442243,216678.2427,0.402699838,0.868899319,0.332837716,0.76556953,0.840909091,2932.1313,0.564935065,1.56097561,3.335418918,15.65232259,2.947683014,0.302982592,0.044687023,0.966838367,0.002008799,9_0,DEX PREV
A07,T0,35545.80802,934.5687253,212.7400489,2835756.352,0.511417715,0.95913443,0.700881268,1.352486007,1.634146341,62572.76511,1.117241379,2.459459459,0.250450627,22.35026143,2.932979783,0.375737594,0.041834351,0.992912706,0.001756472,10_0,NAM PREV 1.0
A07,T0,11994.00344,546.0134582,123.5768566,555817.966,0.505553752,0.945374449,0.599086637,1.123738344,1.280487805,12524.06385,0.862068966,2.297297297,1.704122395,26.89655596,3.860935968,0.248162017,0.02811528,0.97885204,0.000795228,14_0,NAM PREV 1.0
A07,T0,15749.29449,671.0230722,141.6072899,836330.5911,0.43953763,0.886497322,0.843834333,1.232070383,1.304878049,18854.37308,1.027586207,2.324324324,1.536742571,26.78948645,3.562935548,0.289874258,0.029458284,0.990477094,0.00087249,16_0,NAM PREV 1.0
A07,T0,3429.829025,313.131666,66.08323498,84995.32402,0.439570317,0.895723014,0.192251521,1.757960797,2.048780488,1898.597661,1.213793103,4.324324324,20,13.92923275,2.297771084,0.420937585,0.07695527,0.987734296,0.005948119,17_0,NAM PREV 1.0
A07,T0,21978.30488,740.0736851,167.2831339,1378724.894,0.504259551,0.944690883,0.54674038,1.701296972,2.048780488,43786.28017,1.213793103,4.054054054,0.422068466,19.00968106,2.601436037,0.416954351,0.06117015,0.988058108,0.003757845,19_0,NAM PREV 1.0
A07,T0,9961.685467,518.0588264,112.6215427,420712.6443,0.466427915,0.914735159,0.689639515,1.503922208,1.743902439,12493.08178,1.034482759,3.621621622,1.361340807,20.59511858,2.967727873,0.342959438,0.051600517,0.965652735,0.002682246,22_0,NAM PREV 1.0
A07,T0,14125.36377,651.1888418,134.1080599,710371.9239,0.418596511,0.900336354,0.676832565,1.78988865,2.134146341,23554.93463,1.296551724,4.054054054,0.216905808,12.65692797,2.216096688,0.42375126,0.058561392,0.992079989,0.00344239,24_0,NAM PREV 1.0
A07,T0,38731.02062,1037.167383,222.067258,3225334.33,0.452450533,0.933662535,0.497586447,1.688847508,2.048780488,85812.03073,1.234482759,3.891891892,0.230058074,22.09627467,2.745596975,0.402912862,0.051373124,0.988090255,0.002650297,25_0,NAM PREV 1.0
A07,T0,21862.88544,732.0184667,166.8433106,1367878.57,0.512711748,0.954663609,0.522206994,1.692272066,2.024390244,43092.01588,1.227586207,3.891891892,0.342497537,26.83032249,3.169991634,0.354516274,0.045428053,0.983644859,0.002073219,26_0,NAM PREV 1.0
A07,T0,15256.42229,790.0520597,139.3738862,797380.074,0.307150443,0.774874571,0.663503315,1.075422155,1.231707317,12823.33378,0.806896552,2.216216216,1.930475869,27.37756402,3.779906196,0.2582929,0.030055255,0.976150145,0.00090848,28_0,NAM PREV 1.0
A07,T0,24294.23233,795.5429868,175.8760282,1602289.909,0.482376055,0.936235862,0.463495573,1.836912428,2.134146341,52937.97925,1.234482759,4.486486486,0.089528409,6.50598717,1.480324112,0.517151174,0.093148477,0.987365812,0.00870754,35_0,NAM PREV 1.0
A07,T0,38753.63659,1024.900809,222.1320837,3228159.768,0.463616255,0.947742834,0.682899258,1.882405107,2.268292683,94372.49765,1.324137931,4.621621622,0.069120309,17.21103424,2.234555334,0.466481114,0.076764808,0.990135523,0.00591148,36_0,NAM PREV 1.0
A07,T0,31918.67414,997.4534597,201.5939437,2412979.274,0.403152563,0.900256617,0.75813598,1.24526501,1.512195122,48313.79185,0.944827586,2.594594595,1.029276119,50.39422622,4.741093464,0.259745036,0.032511453,0.965569106,0.001066459,40_0,NAM PREV 1.0
A07,T0,13452.86356,610.2678157,130.8767278,660250.036,0.453924546,0.93812994,0.372918791,1.483115574,1.780487805,19824.80587,1.062068966,3.378378378,0.529841551,26.27696828,3.269552446,0.351003617,0.053960219,0.974951005,0.002932231,41_0,NAM PREV 1.0
A07,T0,21131.11579,739.6513061,164.0273521,1299780.364,0.485375931,0.947500932,0.495743602,1.848517567,2.109756098,45087.19198,1.227586207,4.486486486,0.088613478,5.241222155,1.422977303,0.510973255,0.084110506,0.97791346,0.007105693,42_0,NAM PREV 1.0
A07,T0,14938.75887,631.5492867,137.9152586,772606.0472,0.47066281,0.927051574,0.422218315,1.381220426,1.609756098,20744.54958,1.027586207,2.918918919,2.687477574,45.53994437,4.683540487,0.241992698,0.026134697,0.971700865,0.000686362,43_0,NAM PREV 1.0
A07,T0,5385.72061,389.0252462,82.80889118,167244.582,0.447196207,0.888879355,0.41026201,1.435003767,1.646341463,3880.250185,1.013793103,3.290540541,4.481294773,24.02376107,3.634601849,0.249144956,0.038957056,0.963930367,0.001522856,44_0,NAM PREV 1.0
A07,T0,18282.02332,816.0821859,152.5693123,1045978.397,0.344958084,0.838325923,0.736884676,1.763501109,2.158536585,29409.908,1.289655172,3.945945946,1.031656083,29.63629013,3.269151933,0.368801618,0.059106014,0.9849082,0.003507776,45_0,NAM PREV 1.0
A07,T0,10351.0961,524.2195565,114.8016763,445621.194,0.473336252,0.894989998,0.457257368,0.931025518,1.048780488,8382.022741,0.724137931,1.783783784,2.068134748,27.92160217,3.972837869,0.235611108,0.026998905,0.979734756,0.000733252,50_0,NAM PREV 1.0
A07,T0,11834.13192,563.3061287,122.7504979,544742.0944,0.468659384,0.927018001,0.583637142,1.688539566,1.975609756,18182.19405,1.186206897,4,0.2390453,14.69884988,2.414410368,0.40610645,0.061049876,0.983957204,0.003750069,52_0,NAM PREV 1.0
A07,T0,32499.67065,1082.107227,203.4204165,2479161.202,0.348777314,0.868321989,0.704132581,1.746139657,2.012195122,68240.88395,1.193103448,4.189189189,0.238609961,4.703827971,1.34619329,0.530668222,0.070744059,0.992523701,0.005031433,53_0,NAM PREV 1.0
A07,T0,51359.57102,1151.81006,255.7206226,4925138.055,0.486485071,0.958352332,0.43888497,1.678825375,1.987804878,120821.7046,1.151724138,4.054054054,0.075826491,4.713406045,1.326617103,0.549700451,0.087565102,0.993068276,0.007703577,54_0,NAM PREV 1.0
A07,T0,28035.74583,889.0366959,188.9344338,1986344.161,0.445741021,0.947989733,0.706688714,1.455634407,1.682926829,48913.68298,0.986206897,3.513513514,0.400515794,8.413352253,2.019159829,0.408156196,0.064384191,0.972733626,0.004177978,57_0,NAM PREV 1.0
A07,T0,30352.19319,971.0434061,196.5848739,2237543.276,0.404503846,0.897877576,0.819028429,1.047235814,1.243902439,37543.40395,0.772413793,2.324324324,1.078966343,20.97159241,3.128640112,0.318598711,0.039906123,0.975745069,0.001603285,58_0,NAM PREV 1.0
A07,T0,25499.89756,905.406991,180.1873413,1723034.529,0.390895448,0.88015361,0.646144128,0.805830027,0.914634146,23264.31287,0.606896552,1.621621622,3.307339007,34.67018815,4.375563831,0.22637666,0.02813045,0.953398449,0.000796185,59_0,NAM PREV 1.0
A07,T0,42844.52786,1106.592775,233.5622982,3752574.897,0.439672765,0.936124774,0.608696516,1.096253183,1.304878049,62645.38812,0.806896552,2.405405405,0.862087582,28.367004,3.555456386,0.300191914,0.036062483,0.969342601,0.001311735,5_0,NAM PREV 1.0
A07,T0,17939.1444,699.4901347,151.1318234,1016690.851,0.460732026,0.924768503,0.482848318,1.519705113,1.817073171,29100.8332,1.082758621,3.675675676,0.291589185,10.23212346,2.024024808,0.430056414,0.057088628,0.992310884,0.0032828,60_0,NAM PREV 1.0
A07,T0,37374.8422,1035.140391,218.1447388,3057421.946,0.438319429,0.909450313,0.650714868,0.7850119,0.890243902,37552.61425,0.606896552,1.621621622,1.187275242,16.7812311,2.738439687,0.350393515,0.038720502,0.975861743,0.001511557,61_0,NAM PREV 1.0
A07,T0,10089.58268,526.0115587,113.342206,428840.8347,0.458239469,0.908416421,0.709709325,1.029306452,1.158536585,8201.513809,0.751724138,2.162162162,2.30207091,32.36734173,4.289912406,0.223392032,0.02906244,0.962573733,0.000848329,62_0,NAM PREV 1.0
A07,T0,20952.26765,725.5802954,163.3317352,1283313.837,0.500115065,0.953180619,0.385950744,1.40086145,1.682926829,33330.69648,1.04137931,3.027027027,0.626486412,30.09098498,3.571450725,0.314976769,0.037849984,0.98000974,0.001441615,6_0,NAM PREV 1.0
A07,T0,30516.48392,977.6565324,197.1161944,2255734.942,0.401209996,0.880521448,0.758140811,1.562092042,1.902439024,56449.32012,1.131034483,3.567567568,0.272378808,13.54576793,2.351673307,0.412388575,0.057174063,0.991064115,0.003286367,7_0,NAM PREV 1.0
A07,T0,22924.79627,776.898276,170.8471749,1468738.754,0.477295163,0.930970051,0.523120205,1.508707866,1.841463415,39675.99947,1.151724138,3.216216216,0.358136131,24.58349789,3.277425081,0.337119792,0.04260715,0.989294817,0.001825578,8_0,NAM PREV 1.0
A08,T0,10004.83778,518.468771,112.8652077,423449.2851,0.467707905,0.9275764,0.580933365,1.232952044,1.363636364,9800.735796,1.047297297,2,2.205295,21.16222328,3.270453704,0.296995043,0.029711864,0.992675895,0.000887285,10_0,NAM PREV 1.0
A08,T0,8612.785755,476.9928626,104.7193364,338221.9533,0.475696271,0.907626561,0.777403121,1.027538749,1.090909091,6537.201523,0.804054054,1.853658537,4.140982084,24.3006468,3.63752565,0.260855808,0.029994077,0.984355143,0.000904818,11_0,NAM PREV 1.0
A08,T0,5012.947015,346.9996038,79.89169153,150184.8062,0.523172636,0.942706296,0.243846833,0.881720999,0.943181818,2453.829539,0.648648649,1.780487805,7.154855643,17.79279512,3.177273899,0.277997818,0.04118135,0.970641746,0.001707036,13_0,NAM PREV 1.0
A08,T0,8773.177183,491.153925,105.6899055,347713.6003,0.457016128,0.923188445,0.398510881,1.498890553,1.681818182,10207.44467,1.094594595,3.219512195,1.138632651,18.99022201,3.144483419,0.299866563,0.036133381,0.982169695,0.001311528,18_0,NAM PREV 1.0
A08,T0,10101.2806,510.3235009,113.4078918,429586.8514,0.487410816,0.94750189,0.608170447,1.272816728,1.397727273,10636.9294,0.932432432,2.658536585,2.78334966,17.6360309,3.15725189,0.27889858,0.033949478,0.979331544,0.001158738,19_0,NAM PREV 1.0
A08,T0,21474.25467,770.0377257,165.353773,1331568.387,0.455096985,0.92355164,0.532064415,1.465868026,1.693181818,35164.70807,1.067567568,3.243902439,0.871969234,19.96554437,2.9721964,0.339701718,0.044407763,0.982821017,0.00198519,20_0,NAM PREV 1.0
